"","Codes","Description","unit","Periodicity","start","last value","source"
"7681","8193"," BDI - affiliated enterprise loans (debit) - 8193"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7682","8194"," BDI - claims on affiliated enterprises (net) - 8194"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7683","8195"," BDI - liabilities to affiliated enterprises (net) - 8195"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7684","8196"," Foreign direct investment - FDI (credit) - 8196"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7685","8197"," Foreign direct investment - FDI (debit) - 8197"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7686","8198"," FDI - equity capital - including reinvestment - total (net) - 8198"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7687","8199"," FDI - equity capital - total (credit) - 8199"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7688","8200"," FDI - equity capital - currency - total (credit) - 8200"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7689","8201"," FDI - direct investor loans (net) - 8201"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7690","8202"," FDI - direct investor loans (credit) - 8202"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7691","8203"," FDI - direct investor loans (debit) - 8203"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7692","8204"," FDI - claims on direct investors (net) - 8204"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7693","8205"," FDI - liabilities to direct investors (net) - 8205"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7694","8206"," BPI - foreign company equity - total (net) - 8206"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7695","8207"," BPI - foreign company equity - total (credit) - 8207"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7696","8208"," BPI - foreign company equity - total (debit) - 8208"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7697","8209"," BPI - foreign company equity - issued in the country - BDR (net) - 8209"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7698","8210"," BPI - foreign company equity excluding BDR (net) - 8210"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7699","8211"," BPI - long-term and sort-sort term  debt securities (net) - 8211"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7700","8212"," BPI - long-term and sort-sort term  debt securities (credit) - 8212"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7701","8213"," BPI - long-term and sort-sort term  debt securities (debit) - 8213"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7702","8214"," BPI - long-term debt securities (Memo: collateral releases) - 8214"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7703","8215"," Foreign portfolio investment - FPI (credit) - 8215"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7704","8216"," Foreign portfolio investment - FPI (debit) - 8216"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7705","8217"," FPI - Brazilian company equity - total (net) - 8217"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7706","8218"," FPI - Brazilian company equity - total (credit) - 8218"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7707","8219"," FPI - Brazilian company equity - total (debit) - 8219"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7708","8220"," FPI - Brazilian company equity issued in the country (net) - 8220"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7709","8221"," FPI - Brazilian company equity DR (net) - 8221"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7710","8222"," FPI - debt securities - total (net) - 8222"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7711","8223"," FPI - debt securities - total (credit) - 8223"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7712","8224"," FPI - debt securities - total (debit) - 8224"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7713","8225"," FPI - debt securities issued in the country - total (net) - 8225"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7714","8226"," FPI - long-term debt securities issued in the country (net) - 8226"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7715","8227"," FPI - short-term debt securities issued in the country (net) - 8227"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7716","8228"," FPI - debt securities issued abroad - total (net) - 8228"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7717","8229"," FPI - long-term debt securities issued abroad - bonds (net) - 8229"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7718","8230"," FPI - long-term debt securities issued abroad - bonds - total (credit) - 8230"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7719","8231"," FPI - long-term debt securities issued abroad - bonds - new inflows (credit) - 8231"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7720","8232"," FPI - long-term debt securities issued abroad - bonds - total (debit) - 8232"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7721","8233"," FPI - long-term debt securities issued abroad - bonds - payments (debit) - 8233"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7722","8234"," FPI - long-term debt securities issued abroad - bonds face value (debit) - 8234"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7723","8235"," FPI - long-term debt securities issued abroad - discounts on payments (credit) - 8235"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7724","8236"," FPI - long-term debt securities issued abroad - bonds (Memo: nationalized debt) - 8236"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7725","8237"," FPI - long-term debt securities issued abroad - bonds - refinanced (debit) - 8237"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7726","8238"," FPI - long-term debt securities issued abroad - discounts on refinancing (credit) - 8238"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7727","8239"," FPI - long-term debt securities issued abroad - notes and commercial paper (net) - 8239"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7728","8240"," FPI - long-term debt securities issued abroad - notes and commercial paper (credit) - 8240"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7729","8241"," FPI - long-term debt securities issued abroad - notes and commercial paper (debit) - 8241"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7730","8242"," FPI - short-term debt securities issued abroad (net) - 8242"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7731","8243"," OBI - loan and financing - total (net) - 8243"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7732","8244"," OBI - long-term loan and financing  (net) - 8244"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7733","8245"," OBI - currency and deposits - other sectors (Memo: collateral releases) - 8245"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7734","8246"," OBI - other assets - total (net) - 8246"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7735","8247"," OFI - trade credit - total (net) - 8247"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7736","8248"," OFI - long-term trade credit - (net) - 8248"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7737","8249"," OFI - loan and financing - total (net) - 8249"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7738","8250"," OFI - exceptional financing - total (net) - 8250"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7739","8251"," OFI - exceptional financing - IMF (net) - 8251"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7740","8252"," OFI - exceptional financing - other excluding IMF (net) - 8252"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7741","8253"," OFI - long and short-term loan and financing - other sectors (net) - 8253"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7742","8254"," OFI - long-term loan and financing - other sectors - total (net) - 8254"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7743","8255"," OFI - long-term loan and financing - other sectors - total (credit) - 8255"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7744","8256"," OFI - long-term loan and financing - other sectors - total (debit) - 8256"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7745","8257"," OFI - other long and short-term liabilities (net) - 8257"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7746","8258"," OFI - other short-term liabilities - total (net) - 8258"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7747","8259"," Services and income (net) - 8259"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7748","8260"," Capital and financial account (net) - 8260"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7749","8261"," Income - investment - total (net) - 8261"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7750","8262"," OFI - Monetary Authority long-term loans - total (net) - 8262"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7751","8263"," OFI - Monetary Authority long-term loans - excluding exceptional financing (net) - 8263"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7752","8264"," OFI - Monetary Authority long-term loans - excluding exceptional financing (credit) - 8264"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7753","8265"," OFI - Monetary Authority long-term loans - excluding exceptional financing (debit) - 8265"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7754","8266"," Overall balance - 8266"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7755","8267"," OFI - long-term loan - other sectors - excluding Monetary Authority - new inflows (credit) - 8267"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7756","8268"," OFI - long-term loan - other sectors - excluding Monetary Authority - payments (debit) - 8268"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7757","8269"," OFI - long-term bilateral financing - total (credit) - 8269"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7758","8270"," OFI - other long-term loans - excluding Monetary Authority - total (credit) - 8270"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7759","8271"," OFI - long-term trade credits - including arrears (debit) - 8271"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7760","8272"," OFI - long-term bilateral financing - total (debit) - 8272"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7761","8273"," OFI - long-term buyers' loans - total (debit) - 8273"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7762","8274"," OFI - other long-term loans excluding discounts - non-Monetary Authority - total (debit) - 8274"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7763","8275"," OFI - long-term multilateral loans - total (debit) - 8275"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7764","8276"," OFI - other long-term loans - excluding Monetary Authority - arrears (debit) - 8276"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7765","8277"," OFI - other long-term loans - excluding Monetary Authority - refinancing (debit) - 8277"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7766","8278"," OFI - long-term buyers' loans - arrears (debit) - 8278"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7767","8279"," OFI - long-term bilateral financing - arrears (debit) - 8279"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7768","8280"," OFI - long-term bilateral financing - refinancing (debit) - 8280"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7769","8281"," OFI - long-term multilateral loans - arrears (debit) - 8281"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7770","8282"," OFI - other long-term loans - excluding Monetary Authority - refinancing (credit) - 8282"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7771","8283"," OFI - long-term bilateral financing - refinancing (credit) - 8283"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7772","8284"," BPI - long-term debt securities (net) - 8284"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7773","8285"," BPI - short-term debt securities (net) - 8285"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"7774","8286"," BPI - long-term debt securities (Memo: collateral) - 8286"," US$ (million)"," M"," 01/31/1995"," jun/2002"," BCB-Depec"
"7775","8287"," Credit operations with nonearmarked funds (preset"," postset and floating rate) - Monthly average rate - General total"," % p.y."," M"," 06/30/2000"," dec/2012"
"7776"," N;","","","","","",""
"7777","8288"," Credit operations with nonearmarked funds (preset"," postset and floating rate) - Monthly average rate - Legal entities total"," % p.y."," M"," 06/30/2000"," dec/2012"
"7778"," N;","","","","","",""
"7779","8289"," Credit operations with nonearmarked funds (postset rate) - Monthly average rate - Anticipation of exchange contracts (ACC)"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7780","8290"," Credit operations with nonearmarked funds (postset rate) - Monthly average rate - Foreign on lendings"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7781","8291"," Credit operations with nonearmarked funds (postset rate) - Monthly average rate - Legal entities total"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7782","8292"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Hot money"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7783","8293"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Working capital"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7784","8294"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Guarantied overdraft accounts"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7785","8295"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Acquisition of goods-legal entities"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7786","8296"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Vendor"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7787","8297"," Credit operations with nonearmarked funds (floating rate) - Monthly average rate - Legal entities total"," % p.y."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7788","8298"," Credit operations with nonearmarked funds (preset"," postset and floating rate) - Average spread - General total"," p.p."," M"," 06/30/2000"," dec/2012"
"7789"," N;","","","","","",""
"7790","8299"," Credit operations with nonearmarked funds (preset"," postset and floating rate) - Average spread - Legal entities total"," p.p."," M"," 06/30/2000"," dec/2012"
"7791"," N;","","","","","",""
"7792","8300"," Credit operations with nonearmarked funds (postset rate) - Average spread - Anticipation of exchange contracts (ACC)"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7793","8301"," Credit operations with nonearmarked funds (postset rate) - Average spread - Foreign on lendings"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7794","8302"," Credit operations with nonearmarked funds (postset rate) - Average spread - Legal entities total"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7795","8303"," Credit operations with nonearmarked funds (floating rate) - Average spread - Hot money"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7796","8304"," Credit operations with nonearmarked funds (floating rate) - Average spread - Working capital"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7797","8305"," Credit operations with nonearmarked funds (floating rate) - Average spread - Guarantied overdraft accounts"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7798","8306"," Credit operations with nonearmarked funds (floating rate) - Average spread - Acquisition of goods-legal entities"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7799","8307"," Credit operations with nonearmarked funds (floating rate) - Average spread - Vendor"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7800","8308"," Credit operations with nonearmarked funds (floating rate) - Average spread - Legal entities total"," p.p."," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7801","8310"," Credit operations with nonearmarked funds - Consolidate balance (end of period) - Importation financing and other"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," BCB-Depec"
"7802","8311"," Credit operations with nonearmarked funds - Consolidate grantings (accumulated in the month) - Importation financing and other"," c.m.u. (thousand)"," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7803","8312"," Credit operations with nonearmarked funds - Consolidate average maturity - Importation financing and other"," Days"," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7804","8313"," Credit operations with nonearmarked funds - Percentage of portfolio in arrears from 15 to 90 days - Importation financing and other"," %"," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7805","8314"," Credit operations with nonearmarked funds - Percentage of portfolio in arrears of more than 90 days - Importation financing and other"," %"," M"," 06/30/2000"," dec/2012"," BCB-Depec"
"7806","8315"," FDI - South Africa - Total - 8315"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7807","8316"," FDI - South Africa - Retail and repair of articles - 8316"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7808","8317"," FDI - Germany - Total - 8317"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7809","8318"," FDI - Germany - Agriculture"," livestock and related services - 8318"," US$ (million)"," A"," 12/31/1996"," 2004"
"7810"," N;","","","","","",""
"7811","8319"," FDI - Germany - Accomodation and catering - 8319"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7812","8320"," FDI - Germany - Rental of vehicles"," machines"," equipment and personal and household articles - 8320"," US$ (million)"," A"," 12/31/1996"
"7813"," BCB-Depec"," N;","","","","",""
"7814","8321"," FDI - Germany - Financial intermediation ancillary activities - 8321"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7815","8322"," FDI - Germany - Transportation ancillary activities and travel agencies - 8322"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7816","8323"," FDI - Germany - Data processing and related activities - 8323"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7817","8324"," FDI - Germany - Real estate activities - 8324"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7818","8325"," FDI - Germany - Recreational"," cultural and sport activities - 8325"," US$ (million)"," A"," 12/31/1996"," 2002"
"7819"," N;","","","","","",""
"7820","8326"," FDI - Germany - Commerce and repair of motor vehicles; retail sale of fuels - 8326"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7821","8327"," FDI - Germany - Wholesale and commerce intermediation - 8327"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7822","8328"," FDI - Germany - Retail and repair of articles - 8328"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7823","8329"," FDI - Germany - Construction - 8329"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7824","8330"," FDI - Germany - Publishing"," printing and reproduction of recordings - 8330"," US$ (million)"," A"," 12/31/1996"," 2004"
"7825"," N;","","","","","",""
"7826","8331"," FDI - Germany - Eletricity"," gas and hot water - 8331"," US$ (million)"," A"," 12/31/1996"," 2004"
"7827"," N;","","","","","",""
"7828","8332"," FDI - Germany - Extraction of ores - 8332"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7829","8333"," FDI - Germany - Extraction of non-metalic ores - 8333"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7830","8334"," FDI - Germany - Petroleum extraction and related services - 8334"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7831","8335"," FDI - Germany - Manufacture of rubber and plastic articles - 8335"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7832","8336"," FDI - Germany - Manufacture of cellulose"," paper and paper products - 8336"," US$ (million)"," A"," 12/31/1996"," 2004"
"7833"," N;","","","","","",""
"7834","8337"," FDI - Germany - Manufacture of medical"," precision apparatus and other - 8337"," US$ (million)"," A"," 12/31/1996"," 2004"
"7835"," N;","","","","","",""
"7836","8338"," FDI - Germany - Manufacture of machines and equipment - 8338"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7837","8339"," FDI - Germany - Manufacture of eletric machines"," apparatus and materials - 8339"," US$ (million)"," A"," 12/31/1996"," 2004"
"7838"," N;","","","","","",""
"7839","8340"," FDI - Germany - Manufacture of eletronic materials and communication apparatus - 8340"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7840","8341"," FDI - Germany - Manufacture of furniture and other industries - 8341"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7841","8342"," FDI - Germany - Manufacture of food and beverages - 8342"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7842","8343"," FDI - Germany - Manufacture of wood products - 8343"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7843","8344"," FDI - Germany - Manufacture of metal products - 8344"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7844","8345"," FDI - Germany - Manufacture of non-metallic mineral products - 8345"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7845","8346"," FDI - Germany - Manufacture of chemical products - 8346"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7846","8347"," FDI - Germany - Manufacture of textiles - 8347"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7847","8348"," FDI - Germany - Manufacture and assembly of motor vehicles"," trailers"," vehicle bodies - 8348"," US$ (million)"," A"," 12/31/1996"
"7848"," BCB-Depec"," N;","","","","",""
"7849","8349"," FDI - Germany - Manufacture of other transportation equipment - 8349"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7850","8350"," FDI - Germany - Financial intermediation - 8350"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7851","8351"," FDI - Germany - Urban cleaning"," sewer and related activities - 8351"," US$ (million)"," A"," 12/31/1996"," 2004"
"7852"," N;","","","","","",""
"7853","8352"," FDI - Germany - Basic metallurgy - 8352"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7854","8353"," FDI - Germany - Research and development - 8353"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7855","8355"," FDI - Germany - Personal services - 8355"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7856","8356"," FDI - Germany - Services redered to companies - 8356"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7857","8357"," FDI - Germany - Forestry"," forest exploration and related services - 8357"," US$ (million)"," A"," 12/31/1996"," 2003"
"7858"," N;","","","","","",""
"7859","8358"," FDI - Germany - Air transportation - 8358"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7860","8359"," FDI - Germany - Water transportation - 8359"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7861","8360"," FDI - Angola - Total - 8360"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7862","8361"," FDI - Angola - Petroleum extraction and related services - 8361"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7863","8362"," FDI - Angola - Personal services - 8362"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7864","8363"," FDI - Antigua and Barbuda - Total - 8363"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7865","8364"," FDI - Antigua and Barbuda - Mail and telecommunications - 8364"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7866","8365"," FDI - Antigua and Barbuda - Services redered to companies - 8365"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7867","8366"," FDI - Netherlands Antilles - Total - 8366"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7868","8367"," FDI - Netherlands Antilles - Data processing and related activities - 8367"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7869","8368"," FDI - Netherlands Antilles - Real estate activities - 8368"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7870","8369"," FDI - Netherlands Antilles - Retail and repair of articles - 8369"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7871","8370"," FDI - Netherlands Antilles - Making of garments and accessoires - 8370"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7872","8371"," FDI - Netherlands Antilles - Construction - 8371"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7873","8372"," FDI - Netherlands Antilles - Extraction of non-metalic ores - 8372"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7874","8373"," FDI - Netherlands Antilles - Manufacture of food and beverages - 8373"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7875","8374"," FDI - Netherlands Antilles - Manufacture of metal products - 8374"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7876","8375"," FDI - Netherlands Antilles - Financial intermediation - 8375"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7877","8376"," FDI - Netherlands Antilles - Basic metallurgy - 8376"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7878","8377"," FDI - Netherlands Antilles - Research and development - 8377"," US$ (million)"," A"," 12/31/1996"," 2002"," BCB-Depec"
"7879","8378"," FDI - Netherlands Antilles - Services redered to companies - 8378"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7880","8379"," FDI - Netherlands Antilles - Land transportation - 8379"," US$ (million)"," A"," 12/31/1996"," 2003"," BCB-Depec"
"7881","8380"," FDI - Argentina - Total - 8380"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7882","8381"," FDI - Argentina - Public administration"," defense and social seguridad - 8381"," US$ (million)"," A"," 12/31/1996"," 2002"
"7883"," N;","","","","","",""
"7884","8382"," FDI - Argentina - Agriculture"," livestock and related services - 8382"," US$ (million)"," A"," 12/31/1996"," 2004"
"7885"," N;","","","","","",""
"7886","8383"," FDI - Argentina - Accomodation and catering - 8383"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7887","8384"," FDI - Argentina - Rental of vehicles"," machines"," equipment and personal and household articles - 8384"," US$ (million)"," A"," 12/31/1996"
"7888"," BCB-Depec"," N;","","","","",""
"7889","8385"," FDI - Argentina - Financial intermediation ancillary activities - 8385"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7890","8386"," FDI - Argentina - Transportation ancillary activities and travel agencies - 8386"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7891","8387"," FDI - Argentina - Data processing and related activities - 8387"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7892","8388"," FDI - Argentina - Real estate activities - 8388"," US$ (million)"," A"," 12/31/1996"," 2004"," BCB-Depec"
"7893","8389"," FDI - Argentina - Recreational"," cultural and sport activities - 8389"," US$ (million)"," A"," 12/31/1996"," 2004"
"7894"," N;","","","","","",""
